codigo_fator,codigo_ocorrencia,fator,aspecto,condicionante,area,detalhe_fator,dia_extracao
14519,44817,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14517,44817,"COORDENAÇÃO DE CABINE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14521,44817,"POUCA EXPERIÊNCIA DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14518,44817,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
14516,44817,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13664,44796,"FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13669,44796,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
13656,44796,"ESTADO EMOCIONAL",PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13662,44796,"DINÂMICA DE EQUIPE",PSICOLÓGICO,PSICOSOCIAL,HUMANO,,2015-06-19
13667,44796,"COORDENAÇÃO DE CABINE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13672,44796,FABRICAÇÃO,MATERIAL,***,MATERIAL,,2015-06-19
13660,44796,"INDÍCIOS DE ESTRESSE",PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13665,44796,"CULTURA ORGANIZACIONAL",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13670,44796,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13657,44796,ATITUDE,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13663,44796,"CULTURA DO GRUPO DE TRABALHO",PSICOLÓGICO,PSICOSOCIAL,HUMANO,,2015-06-19
13668,44796,"ESQUECIMENTO DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13673,44796,PROJETO,MATERIAL,***,MATERIAL,,2015-06-19
13661,44796,"RELAÇÕES INTERPESSOAIS",PSICOLÓGICO,PSICOSOCIAL,HUMANO,,2015-06-19
13666,44796,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13671,44796,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13659,44796,"PROCESSO DECISÓRIO",PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13674,44837,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13679,44838,"OUTRO FATOR",***,***,***,,2015-06-19
13677,44838,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13675,44837,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13678,44838,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13676,44838,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13682,44855,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13680,44855,"CONDIÇÕES METEOROLÓGICAS ADVERSAS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13683,44855,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13681,44855,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13689,44887,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13690,44887,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13688,44887,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13691,44887,"OUTRO FATOR",***,***,***,"ASPECTO OPERACIONAL",2015-06-19
13684,44881,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13687,44881,"OUTRO FATOR",***,***,***,"ASPECTO OPERACIONAL",2015-06-19
13685,44881,"COORDENAÇÃO DE CABINE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13686,44881,"POUCA EXPERIÊNCIA DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14572,44879,"POUCA EXPERIÊNCIA DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14571,44879,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
14686,45403,"INFRAESTRUTURA AEROPORTUÁRIA",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14687,45403,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13694,44924,"OUTRO FATOR",***,***,***,"ASPECTO OPERACIONAL",2015-06-19
13692,44924,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13693,44924,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14709,44926,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13711,44988,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13712,44988,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13710,44988,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13713,44988,"OUTRO FATOR",***,***,***,,2015-06-19
13706,44969,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13709,44969,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13707,44969,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
13708,44969,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13704,44968,"POUCA EXPERIÊNCIA DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13702,44968,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13705,44968,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13703,44968,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
13701,44966,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13699,44966,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13700,44966,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13716,44996,"OUTRO FATOR",***,***,***,"ASPECTO OPERACIONAL",2015-06-19
13714,44996,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14178,45228,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13715,44996,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14179,45228,"POUCA EXPERIÊNCIA DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14704,45025,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14705,45025,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14703,45025,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13723,45052,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13726,45052,"OUTRO FATOR",***,***,***,,2015-06-19
13724,45052,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13725,45052,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13743,45056,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13741,45056,MOTIVAÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13739,45056,PERCEPÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13744,45056,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13742,45056,"CONDIÇÕES METEOROLÓGICAS ADVERSAS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13740,45056,"PROCESSO DECISÓRIO",PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13719,45048,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13717,45048,"INDISCIPLINA DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13720,45048,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13718,45048,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
13738,45055,"OUTRO FATOR",***,***,***,OUTROS,2015-06-19
13721,45049,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13722,45049,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13783,45090,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13792,45100,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13784,45090,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
13790,45100,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13785,45090,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13791,45100,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
13728,45053,MOTIVAÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13733,45053,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13731,45053,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13729,45053,"RELAÇÕES INTERPESSOAIS",PSICOLÓGICO,PSICOSOCIAL,HUMANO,,2015-06-19
13734,45053,"POUCA EXPERIÊNCIA DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13727,45053,ATITUDE,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13732,45053,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
13730,45053,"FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13735,45053,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13756,45072,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13789,45098,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13755,45072,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13788,45098,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13754,45070,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13751,45070,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13753,45070,"PLANEJAMENTO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13748,45060,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13749,45060,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13750,45060,"POUCA EXPERIÊNCIA DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13746,45058,"PLANEJAMENTO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13747,45058,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13745,45058,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13736,45054,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13737,45054,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14706,45062,"INFLUÊNCIA DO MEIO AMBIENTE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13773,45088,ATITUDE,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13778,45088,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13776,45088,"INDÍCIOS DE ESTRESSE",PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13781,45088,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13774,45088,MOTIVAÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13779,45088,"CONDIÇÕES METEOROLÓGICAS ADVERSAS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13777,45088,"FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13782,45088,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13775,45088,"PROCESSO DECISÓRIO",PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13780,45088,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
13768,45087,ATITUDE,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13766,45087,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13771,45087,PERCEPÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13786,45096,"CONDIÇÕES METEOROLÓGICAS ADVERSAS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13764,45087,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13769,45087,"CARACTERÍSTICAS DA TAREFA",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13767,45087,ATENÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13772,45087,"OUTRO FATOR",***,***,***,OUTROS,2015-06-19
13765,45087,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13770,45087,"CULTURA DO GRUPO DE TRABALHO",PSICOLÓGICO,PSICOSOCIAL,HUMANO,,2015-06-19
13796,45151,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13794,45151,"INFRAESTRUTURA AEROPORTUÁRIA",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13795,45151,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13793,45127,"OUTRO FATOR",***,***,***,OUTROS,2015-06-19
13801,45153,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13799,45153,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
13804,45153,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13797,45153,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13802,45153,"PLANEJAMENTO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13800,45153,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13798,45153,"COORDENAÇÃO DE CABINE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13803,45153,"POUCA EXPERIÊNCIA DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13819,45215,"POUCA EXPERIÊNCIA DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13943,45553,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13816,45213,"INDISCIPLINA DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13936,45553,"ORGANIZAÇÃO DO TRABALHO",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13941,45553,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
13934,45553,MEMÓRIA,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13939,45553,"CONDIÇÕES METEOROLÓGICAS ADVERSAS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13932,45553,ATITUDE,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13817,45213,ATENÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13937,45553,"FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13942,45553,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13935,45553,MOTIVAÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13940,45553,"COORDENAÇÃO DE CABINE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13933,45553,"INDÍCIOS DE ESTRESSE",PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13818,45213,ATITUDE,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13938,45553,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13806,45187,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
13809,45187,"POUCA EXPERIÊNCIA DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13807,45187,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13805,45187,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13810,45187,"OUTRO FATOR",***,***,***,OUTROS,2015-06-19
13808,45187,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13811,45188,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13812,45188,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13813,45188,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13814,45212,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13815,45212,"OUTRO FATOR",***,***,***,OUTROS,2015-06-19
13948,45554,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13946,45554,"COORDENAÇÃO DE CABINE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13944,45554,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13949,45554,"OUTRO FATOR",***,***,***,OUTROS,2015-06-19
13947,45554,"INFRAESTRUTURA AEROPORTUÁRIA",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13945,45554,"CONDIÇÕES METEOROLÓGICAS ADVERSAS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13953,45576,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13951,45576,PERCEPÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13952,45576,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13950,45576,ATENÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13853,45270,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13851,45268,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13849,45268,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13854,45270,"CONDIÇÕES METEOROLÓGICAS ADVERSAS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13852,45268,"PUBLICAÇÕES ATS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13850,45268,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13866,45280,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13864,45280,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13865,45280,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13868,45282,"EQUIPAMENTO DE APOIO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13871,45282,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13869,45282,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13867,45282,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13872,45282,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13870,45282,"PESSOAL DE APOIO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13858,45274,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13863,45277,"PLANEJAMENTO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13821,45235,"PLANEJAMENTO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13856,45274,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
13861,45277,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13859,45277,"EQUIPAMENTO DE APOIO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13857,45274,"POUCA EXPERIÊNCIA DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13862,45277,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13820,45235,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13855,45274,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13860,45277,"INFRAESTRUTURA AEROPORTUÁRIA",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13875,45284,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13873,45284,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13874,45284,"INFRAESTRUTURA AEROPORTUÁRIA",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13822,45237,"CONDIÇÕES METEOROLÓGICAS ADVERSAS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13823,45237,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14545,45250,"CONDIÇÕES METEOROLÓGICAS ADVERSAS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14543,45250,COMUNICAÇÃO,PSICOLÓGICO,PSICOSOCIAL,HUMANO,,2015-06-19
14548,45250,"POUCA EXPERIÊNCIA DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14546,45250,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14544,45250,"SISTEMAS DE APOIO",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
14542,45250,MOTIVAÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
14547,45250,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13843,45251,ATITUDE,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13848,45251,"PROCESSO DECISÓRIO",PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13841,45251,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13846,45251,"CULTURA DO GRUPO DE TRABALHO",PSICOLÓGICO,PSICOSOCIAL,HUMANO,,2015-06-19
13839,45251,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13844,45251,"CLIMA ORGANIZACIONAL",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13842,45251,ATENÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13847,45251,PERCEPÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13840,45251,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13845,45251,"CONDIÇÕES FÍSICAS DO TRABALHO",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13880,45292,"CONDIÇÕES METEOROLÓGICAS ADVERSAS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13881,45292,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13992,45930,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
13995,45930,"POUCA EXPERIÊNCIA DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13993,45930,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13991,45930,"INFLUÊNCIA DO MEIO AMBIENTE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13996,45930,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13994,45930,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13884,45331,"DESVIO DE NAVEGAÇÃO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13889,45331,"CLIMA ORGANIZACIONAL",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13894,45331,"FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13882,45331,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13887,45331,ATENÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13892,45331,"CULTURA ORGANIZACIONAL",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13897,45331,PERCEPÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13885,45331,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
13890,45331,COMUNICAÇÃO,PSICOLÓGICO,PSICOSOCIAL,HUMANO,,2015-06-19
13895,45331,LIDERANÇA,PSICOLÓGICO,PSICOSOCIAL,HUMANO,,2015-06-19
13883,45331,"COORDENAÇÃO DE CABINE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13888,45331,ATITUDE,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13893,45331,"DINÂMICA DE EQUIPE",PSICOLÓGICO,PSICOSOCIAL,HUMANO,,2015-06-19
13898,45331,"PROCESSOS ORGANIZACIONAIS",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13886,45331,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13891,45331,"CULTURA DO GRUPO DE TRABALHO",PSICOLÓGICO,PSICOSOCIAL,HUMANO,,2015-06-19
13896,45331,"OUTRO FATOR",***,***,***,"INFORMAÇÕES INDIVIDUAIS",2015-06-19
14295,50714,"ESQUECIMENTO DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
